"Step","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__123__1773218268 - train/return","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__123__1773218268 - train/return__MIN","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__123__1773218268 - train/return__MAX","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__42__1773217549 - train/return","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__42__1773217549 - train/return__MIN","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__42__1773217549 - train/return__MAX","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__1__1773216762 - train/return","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__1__1773216762 - train/return__MIN","PickCube-v1__reach-adaptive_tanh_episode__gate-hard__term-hard_jump__ppo_fast__1__1773216762 - train/return__MAX","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__42__1773196992 - train/return","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__42__1773196992 - train/return__MIN","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__42__1773196992 - train/return__MAX","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__1__1773194506 - train/return","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__1__1773194506 - train/return__MIN","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__1__1773194506 - train/return__MAX","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__123__1773192815 - train/return","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__123__1773192815 - train/return__MIN","PickCube-v1__reach-tanh__gate-hard__term-hard_jump__ppo_fast__123__1773192815 - train/return__MAX"
"3212800","22.436983108520508","22.436983108520508","22.436983108520508","23.743770599365234","23.743770599365234","23.743770599365234","22.332860946655273","22.332860946655273","22.332860946655273","23.385635375976562","23.385635375976562","23.385635375976562","23.823354721069336","23.823354721069336","23.823354721069336","22.705352783203125","22.705352783203125","22.705352783203125"
"3225600","21.677343368530273","21.677343368530273","21.677343368530273","22.36219024658203","22.36219024658203","22.36219024658203","24.04695701599121","24.04695701599121","24.04695701599121","24.46795082092285","24.46795082092285","24.46795082092285","23.658409118652344","23.658409118652344","23.658409118652344","22.699493408203125","22.699493408203125","22.699493408203125"
"3238400","23.25543212890625","23.25543212890625","23.25543212890625","22.621898651123047","22.621898651123047","22.621898651123047","24.000463485717773","24.000463485717773","24.000463485717773","22.58460235595703","22.58460235595703","22.58460235595703","23.653743743896484","23.653743743896484","23.653743743896484","21.94019317626953","21.94019317626953","21.94019317626953"
"3251200","23.704727172851562","23.704727172851562","23.704727172851562","24.441139221191406","24.441139221191406","24.441139221191406","24.050613403320312","24.050613403320312","24.050613403320312","23.64906883239746","23.64906883239746","23.64906883239746","23.820232391357422","23.820232391357422","23.820232391357422","22.570905685424805","22.570905685424805","22.570905685424805"
"3264000","20.705039978027344","20.705039978027344","20.705039978027344","24.297727584838867","24.297727584838867","24.297727584838867","23.559473037719727","23.559473037719727","23.559473037719727","21.492244720458984","21.492244720458984","21.492244720458984","23.53558921813965","23.53558921813965","23.53558921813965","21.635337829589844","21.635337829589844","21.635337829589844"
"3276800","22.661205291748047","22.661205291748047","22.661205291748047","23.541276931762695","23.541276931762695","23.541276931762695","23.32902717590332","23.32902717590332","23.32902717590332","22.90902328491211","22.90902328491211","22.90902328491211","23.652103424072266","23.652103424072266","23.652103424072266","23.450178146362305","23.450178146362305","23.450178146362305"
"3289600","20.63126564025879","20.63126564025879","20.63126564025879","22.55488395690918","22.55488395690918","22.55488395690918","22.29854965209961","22.29854965209961","22.29854965209961","20.455114364624023","20.455114364624023","20.455114364624023","23.502744674682617","23.502744674682617","23.502744674682617","20.42811393737793","20.42811393737793","20.42811393737793"
"3302400","23.511157989501953","23.511157989501953","23.511157989501953","24.29940414428711","24.29940414428711","24.29940414428711","23.14793586730957","23.14793586730957","23.14793586730957","24.548080444335938","24.548080444335938","24.548080444335938","23.03360366821289","23.03360366821289","23.03360366821289","20.293479919433594","20.293479919433594","20.293479919433594"
"3315200","21.07086753845215","21.07086753845215","21.07086753845215","23.605772018432617","23.605772018432617","23.605772018432617","23.40597915649414","23.40597915649414","23.40597915649414","22.866024017333984","22.866024017333984","22.866024017333984","24.156911849975586","24.156911849975586","24.156911849975586","20.679569244384766","20.679569244384766","20.679569244384766"
"3328000","22.355880737304688","22.355880737304688","22.355880737304688","22.226917266845703","22.226917266845703","22.226917266845703","22.254018783569336","22.254018783569336","22.254018783569336","23.019193649291992","23.019193649291992","23.019193649291992","24.520851135253906","24.520851135253906","24.520851135253906","20.629823684692383","20.629823684692383","20.629823684692383"
"3340800","22.596872329711914","22.596872329711914","22.596872329711914","23.665775299072266","23.665775299072266","23.665775299072266","23.705577850341797","23.705577850341797","23.705577850341797","22.70783805847168","22.70783805847168","22.70783805847168","23.83475112915039","23.83475112915039","23.83475112915039","20.228458404541016","20.228458404541016","20.228458404541016"
"3353600","23.10596466064453","23.10596466064453","23.10596466064453","23.074174880981445","23.074174880981445","23.074174880981445","23.735107421875","23.735107421875","23.735107421875","22.694602966308594","22.694602966308594","22.694602966308594","23.17095375061035","23.17095375061035","23.17095375061035","20.163240432739258","20.163240432739258","20.163240432739258"
"3366400","24.715909957885742","24.715909957885742","24.715909957885742","23.689208984375","23.689208984375","23.689208984375","23.176103591918945","23.176103591918945","23.176103591918945","23.919870376586914","23.919870376586914","23.919870376586914","22.587608337402344","22.587608337402344","22.587608337402344","20.0465087890625","20.0465087890625","20.0465087890625"
"3379200","23.953418731689453","23.953418731689453","23.953418731689453","24.164146423339844","24.164146423339844","24.164146423339844","22.655672073364258","22.655672073364258","22.655672073364258","24.82383155822754","24.82383155822754","24.82383155822754","22.63100242614746","22.63100242614746","22.63100242614746","21.55518341064453","21.55518341064453","21.55518341064453"
"3392000","25.21122169494629","25.21122169494629","25.21122169494629","23.275691986083984","23.275691986083984","23.275691986083984","20.440959930419922","20.440959930419922","20.440959930419922","23.27806282043457","23.27806282043457","23.27806282043457","22.345130920410156","22.345130920410156","22.345130920410156","21.604555130004883","21.604555130004883","21.604555130004883"
"3404800","21.384891510009766","21.384891510009766","21.384891510009766","22.996597290039062","22.996597290039062","22.996597290039062","23.766063690185547","23.766063690185547","23.766063690185547","23.47089195251465","23.47089195251465","23.47089195251465","21.57379722595215","21.57379722595215","21.57379722595215","22.66465950012207","22.66465950012207","22.66465950012207"
"3417600","19.97649574279785","19.97649574279785","19.97649574279785","24.20215606689453","24.20215606689453","24.20215606689453","21.23048210144043","21.23048210144043","21.23048210144043","23.2603816986084","23.2603816986084","23.2603816986084","21.37716293334961","21.37716293334961","21.37716293334961","21.933061599731445","21.933061599731445","21.933061599731445"
"3430400","20.57112693786621","20.57112693786621","20.57112693786621","23.37212562561035","23.37212562561035","23.37212562561035","21.850812911987305","21.850812911987305","21.850812911987305","19.55653953552246","19.55653953552246","19.55653953552246","23.141441345214844","23.141441345214844","23.141441345214844","22.718076705932617","22.718076705932617","22.718076705932617"
"3443200","21.057292938232422","21.057292938232422","21.057292938232422","23.43903350830078","23.43903350830078","23.43903350830078","22.557170867919922","22.557170867919922","22.557170867919922","22.89265251159668","22.89265251159668","22.89265251159668","22.843318939208984","22.843318939208984","22.843318939208984","22.526988983154297","22.526988983154297","22.526988983154297"
"3456000","23.570388793945312","23.570388793945312","23.570388793945312","24.87635612487793","24.87635612487793","24.87635612487793","22.03226089477539","22.03226089477539","22.03226089477539","23.527267456054688","23.527267456054688","23.527267456054688","22.72394561767578","22.72394561767578","22.72394561767578","21.90652847290039","21.90652847290039","21.90652847290039"
"3468800","19.948543548583984","19.948543548583984","19.948543548583984","23.392499923706055","23.392499923706055","23.392499923706055","23.930641174316406","23.930641174316406","23.930641174316406","21.897184371948242","21.897184371948242","21.897184371948242","23.191503524780273","23.191503524780273","23.191503524780273","22.44351577758789","22.44351577758789","22.44351577758789"
"3481600","23.346370697021484","23.346370697021484","23.346370697021484","23.65280532836914","23.65280532836914","23.65280532836914","22.863487243652344","22.863487243652344","22.863487243652344","22.35668182373047","22.35668182373047","22.35668182373047","23.163270950317383","23.163270950317383","23.163270950317383","23.36395263671875","23.36395263671875","23.36395263671875"
"3494400","22.38198471069336","22.38198471069336","22.38198471069336","21.372886657714844","21.372886657714844","21.372886657714844","22.97725486755371","22.97725486755371","22.97725486755371","23.85637092590332","23.85637092590332","23.85637092590332","23.19505500793457","23.19505500793457","23.19505500793457","22.409265518188477","22.409265518188477","22.409265518188477"
"3507200","24.060802459716797","24.060802459716797","24.060802459716797","22.557905197143555","22.557905197143555","22.557905197143555","24.678165435791016","24.678165435791016","24.678165435791016","24.29094696044922","24.29094696044922","24.29094696044922","22.654626846313477","22.654626846313477","22.654626846313477","22.466108322143555","22.466108322143555","22.466108322143555"
"3520000","22.615768432617188","22.615768432617188","22.615768432617188","24.47286033630371","24.47286033630371","24.47286033630371","21.48590087890625","21.48590087890625","21.48590087890625","23.223051071166992","23.223051071166992","23.223051071166992","24.022098541259766","24.022098541259766","24.022098541259766","22.527990341186523","22.527990341186523","22.527990341186523"
"3532800","23.80553436279297","23.80553436279297","23.80553436279297","23.014904022216797","23.014904022216797","23.014904022216797","24.009626388549805","24.009626388549805","24.009626388549805","22.46431541442871","22.46431541442871","22.46431541442871","23.1947078704834","23.1947078704834","23.1947078704834","22.229429244995117","22.229429244995117","22.229429244995117"
"3545600","23.031352996826172","23.031352996826172","23.031352996826172","25.09248161315918","25.09248161315918","25.09248161315918","24.891782760620117","24.891782760620117","24.891782760620117","21.714977264404297","21.714977264404297","21.714977264404297","23.143749237060547","23.143749237060547","23.143749237060547","22.573467254638672","22.573467254638672","22.573467254638672"
"3558400","23.587759017944336","23.587759017944336","23.587759017944336","22.4582576751709","22.4582576751709","22.4582576751709","22.86386489868164","22.86386489868164","22.86386489868164","23.174697875976562","23.174697875976562","23.174697875976562","23.970491409301758","23.970491409301758","23.970491409301758","22.208637237548828","22.208637237548828","22.208637237548828"
"3571200","24.533550262451172","24.533550262451172","24.533550262451172","23.66623878479004","23.66623878479004","23.66623878479004","23.820404052734375","23.820404052734375","23.820404052734375","24.193761825561523","24.193761825561523","24.193761825561523","23.789295196533203","23.789295196533203","23.789295196533203","22.852901458740234","22.852901458740234","22.852901458740234"
"3584000","24.27678680419922","24.27678680419922","24.27678680419922","24.885784149169922","24.885784149169922","24.885784149169922","24.031604766845703","24.031604766845703","24.031604766845703","23.694623947143555","23.694623947143555","23.694623947143555","23.67121696472168","23.67121696472168","23.67121696472168","22.314836502075195","22.314836502075195","22.314836502075195"
"3596800","19.956348419189453","19.956348419189453","19.956348419189453","23.13878631591797","23.13878631591797","23.13878631591797","18.830745697021484","18.830745697021484","18.830745697021484","24.707067489624023","24.707067489624023","24.707067489624023","23.841930389404297","23.841930389404297","23.841930389404297","24.102842330932617","24.102842330932617","24.102842330932617"
"3609600","21.076202392578125","21.076202392578125","21.076202392578125","24.109182357788086","24.109182357788086","24.109182357788086","23.818592071533203","23.818592071533203","23.818592071533203","23.708587646484375","23.708587646484375","23.708587646484375","23.534568786621094","23.534568786621094","23.534568786621094","22.754697799682617","22.754697799682617","22.754697799682617"
"3622400","18.817852020263672","18.817852020263672","18.817852020263672","22.89673614501953","22.89673614501953","22.89673614501953","25.863296508789062","25.863296508789062","25.863296508789062","25.069604873657227","25.069604873657227","25.069604873657227","24.02664566040039","24.02664566040039","24.02664566040039","24.150575637817383","24.150575637817383","24.150575637817383"
"3635200","23.53129768371582","23.53129768371582","23.53129768371582","21.86092185974121","21.86092185974121","21.86092185974121","24.46733856201172","24.46733856201172","24.46733856201172","22.5963191986084","22.5963191986084","22.5963191986084","23.770891189575195","23.770891189575195","23.770891189575195","24.243671417236328","24.243671417236328","24.243671417236328"
"3648000","24.428985595703125","24.428985595703125","24.428985595703125","21.791601181030273","21.791601181030273","21.791601181030273","24.675067901611328","24.675067901611328","24.675067901611328","25.153297424316406","25.153297424316406","25.153297424316406","23.788536071777344","23.788536071777344","23.788536071777344","23.65828514099121","23.65828514099121","23.65828514099121"
"3660800","25.232152938842773","25.232152938842773","25.232152938842773","22.023942947387695","22.023942947387695","22.023942947387695","19.28774642944336","19.28774642944336","19.28774642944336","22.5450496673584","22.5450496673584","22.5450496673584","23.864501953125","23.864501953125","23.864501953125","23.98378562927246","23.98378562927246","23.98378562927246"
"3673600","22.638290405273438","22.638290405273438","22.638290405273438","21.286998748779297","21.286998748779297","21.286998748779297","24.083356857299805","24.083356857299805","24.083356857299805","23.609270095825195","23.609270095825195","23.609270095825195","24.147083282470703","24.147083282470703","24.147083282470703","24.020132064819336","24.020132064819336","24.020132064819336"
"3686400","25.4931697845459","25.4931697845459","25.4931697845459","23.22571563720703","23.22571563720703","23.22571563720703","23.587894439697266","23.587894439697266","23.587894439697266","23.356639862060547","23.356639862060547","23.356639862060547","24.116960525512695","24.116960525512695","24.116960525512695","23.8915958404541","23.8915958404541","23.8915958404541"
"3699200","25.056659698486328","25.056659698486328","25.056659698486328","24.37786865234375","24.37786865234375","24.37786865234375","24.991111755371094","24.991111755371094","24.991111755371094","21.6160831451416","21.6160831451416","21.6160831451416","23.438182830810547","23.438182830810547","23.438182830810547","23.958738327026367","23.958738327026367","23.958738327026367"
"3712000","23.88824462890625","23.88824462890625","23.88824462890625","20.69293975830078","20.69293975830078","20.69293975830078","23.628055572509766","23.628055572509766","23.628055572509766","23.099660873413086","23.099660873413086","23.099660873413086","23.657331466674805","23.657331466674805","23.657331466674805","23.7540225982666","23.7540225982666","23.7540225982666"
"3724800","23.307893753051758","23.307893753051758","23.307893753051758","22.960113525390625","22.960113525390625","22.960113525390625","21.90435791015625","21.90435791015625","21.90435791015625","23.329044342041016","23.329044342041016","23.329044342041016","23.799924850463867","23.799924850463867","23.799924850463867","23.495790481567383","23.495790481567383","23.495790481567383"
"3737600","22.467344284057617","22.467344284057617","22.467344284057617","22.427553176879883","22.427553176879883","22.427553176879883","23.40305519104004","23.40305519104004","23.40305519104004","22.171524047851562","22.171524047851562","22.171524047851562","23.18052864074707","23.18052864074707","23.18052864074707","23.392253875732422","23.392253875732422","23.392253875732422"
"3750400","22.726791381835938","22.726791381835938","22.726791381835938","21.422142028808594","21.422142028808594","21.422142028808594","22.2379207611084","22.2379207611084","22.2379207611084","22.81331443786621","22.81331443786621","22.81331443786621","23.77759552001953","23.77759552001953","23.77759552001953","23.032350540161133","23.032350540161133","23.032350540161133"
"3763200","19.67122459411621","19.67122459411621","19.67122459411621","22.170520782470703","22.170520782470703","22.170520782470703","24.359298706054688","24.359298706054688","24.359298706054688","22.928197860717773","22.928197860717773","22.928197860717773","24.60943031311035","24.60943031311035","24.60943031311035","23.649227142333984","23.649227142333984","23.649227142333984"
"3776000","21.868118286132812","21.868118286132812","21.868118286132812","24.531024932861328","24.531024932861328","24.531024932861328","22.12240219116211","22.12240219116211","22.12240219116211","22.081893920898438","22.081893920898438","22.081893920898438","23.700725555419922","23.700725555419922","23.700725555419922","24.549386978149414","24.549386978149414","24.549386978149414"
"3788800","23.010028839111328","23.010028839111328","23.010028839111328","24.26954460144043","24.26954460144043","24.26954460144043","25.910337448120117","25.910337448120117","25.910337448120117","21.029314041137695","21.029314041137695","21.029314041137695","22.80316734313965","22.80316734313965","22.80316734313965","23.461069107055664","23.461069107055664","23.461069107055664"
"3801600","23.643543243408203","23.643543243408203","23.643543243408203","25.183162689208984","25.183162689208984","25.183162689208984","21.216646194458008","21.216646194458008","21.216646194458008","23.5766658782959","23.5766658782959","23.5766658782959","23.314363479614258","23.314363479614258","23.314363479614258","23.686086654663086","23.686086654663086","23.686086654663086"
"3814400","21.855060577392578","21.855060577392578","21.855060577392578","20.7659912109375","20.7659912109375","20.7659912109375","24.533565521240234","24.533565521240234","24.533565521240234","22.623226165771484","22.623226165771484","22.623226165771484","23.493864059448242","23.493864059448242","23.493864059448242","24.111408233642578","24.111408233642578","24.111408233642578"
"3827200","24.762361526489258","24.762361526489258","24.762361526489258","25.6833438873291","25.6833438873291","25.6833438873291","21.930267333984375","21.930267333984375","21.930267333984375","24.382919311523438","24.382919311523438","24.382919311523438","23.281003952026367","23.281003952026367","23.281003952026367","23.822418212890625","23.822418212890625","23.822418212890625"
"3840000","23.125886917114258","23.125886917114258","23.125886917114258","25.08827781677246","25.08827781677246","25.08827781677246","23.082244873046875","23.082244873046875","23.082244873046875","22.093341827392578","22.093341827392578","22.093341827392578","24.477970123291016","24.477970123291016","24.477970123291016","22.96241569519043","22.96241569519043","22.96241569519043"
"3852800","21.85969352722168","21.85969352722168","21.85969352722168","23.59516143798828","23.59516143798828","23.59516143798828","24.577512741088867","24.577512741088867","24.577512741088867","25.016185760498047","25.016185760498047","25.016185760498047","24.084579467773438","24.084579467773438","24.084579467773438","22.90286636352539","22.90286636352539","22.90286636352539"
"3865600","14.245908737182617","14.245908737182617","14.245908737182617","24.79311180114746","24.79311180114746","24.79311180114746","24.32004165649414","24.32004165649414","24.32004165649414","21.679189682006836","21.679189682006836","21.679189682006836","23.515857696533203","23.515857696533203","23.515857696533203","22.879968643188477","22.879968643188477","22.879968643188477"
"3878400","23.409198760986328","23.409198760986328","23.409198760986328","19.58157730102539","19.58157730102539","19.58157730102539","25.269485473632812","25.269485473632812","25.269485473632812","22.511943817138672","22.511943817138672","22.511943817138672","24.265377044677734","24.265377044677734","24.265377044677734","23.333295822143555","23.333295822143555","23.333295822143555"
"3891200","23.086116790771484","23.086116790771484","23.086116790771484","20.568157196044922","20.568157196044922","20.568157196044922","22.743824005126953","22.743824005126953","22.743824005126953","23.247098922729492","23.247098922729492","23.247098922729492","24.433095932006836","24.433095932006836","24.433095932006836","22.946945190429688","22.946945190429688","22.946945190429688"
"3904000","25.220970153808594","25.220970153808594","25.220970153808594","24.741201400756836","24.741201400756836","24.741201400756836","23.570161819458008","23.570161819458008","23.570161819458008","22.383960723876953","22.383960723876953","22.383960723876953","23.808887481689453","23.808887481689453","23.808887481689453","22.243980407714844","22.243980407714844","22.243980407714844"
"3916800","24.90851593017578","24.90851593017578","24.90851593017578","23.932422637939453","23.932422637939453","23.932422637939453","25.076887130737305","25.076887130737305","25.076887130737305","24.86712074279785","24.86712074279785","24.86712074279785","23.131608963012695","23.131608963012695","23.131608963012695","24.184303283691406","24.184303283691406","24.184303283691406"
"3929600","23.846431732177734","23.846431732177734","23.846431732177734","23.863609313964844","23.863609313964844","23.863609313964844","24.183128356933594","24.183128356933594","24.183128356933594","24.64598274230957","24.64598274230957","24.64598274230957","22.887577056884766","22.887577056884766","22.887577056884766","23.803403854370117","23.803403854370117","23.803403854370117"
"3942400","23.697059631347656","23.697059631347656","23.697059631347656","21.528017044067383","21.528017044067383","21.528017044067383","24.072174072265625","24.072174072265625","24.072174072265625","23.065813064575195","23.065813064575195","23.065813064575195","24.195077896118164","24.195077896118164","24.195077896118164","23.919143676757812","23.919143676757812","23.919143676757812"
"3955200","23.493616104125977","23.493616104125977","23.493616104125977","22.105819702148438","22.105819702148438","22.105819702148438","19.667539596557617","19.667539596557617","19.667539596557617","21.740211486816406","21.740211486816406","21.740211486816406","24.273740768432617","24.273740768432617","24.273740768432617","23.42677116394043","23.42677116394043","23.42677116394043"
"3968000","19.083477020263672","19.083477020263672","19.083477020263672","21.033283233642578","21.033283233642578","21.033283233642578","24.079505920410156","24.079505920410156","24.079505920410156","23.566673278808594","23.566673278808594","23.566673278808594","23.903444290161133","23.903444290161133","23.903444290161133","22.78427505493164","22.78427505493164","22.78427505493164"
"3980800","17.678808212280273","17.678808212280273","17.678808212280273","25.52771759033203","25.52771759033203","25.52771759033203","23.267642974853516","23.267642974853516","23.267642974853516","21.48101043701172","21.48101043701172","21.48101043701172","24.030797958374023","24.030797958374023","24.030797958374023","24.153257369995117","24.153257369995117","24.153257369995117"
"3993600","17.528705596923828","17.528705596923828","17.528705596923828","23.4266300201416","23.4266300201416","23.4266300201416","17.845264434814453","17.845264434814453","17.845264434814453","24.586082458496094","24.586082458496094","24.586082458496094","23.731081008911133","23.731081008911133","23.731081008911133","23.88535499572754","23.88535499572754","23.88535499572754"
"4006400","21.527135848999023","21.527135848999023","21.527135848999023","23.636676788330078","23.636676788330078","23.636676788330078","22.699052810668945","22.699052810668945","22.699052810668945","22.01738929748535","22.01738929748535","22.01738929748535","24.045066833496094","24.045066833496094","24.045066833496094","24.64478874206543","24.64478874206543","24.64478874206543"
"4019200","22.221059799194336","22.221059799194336","22.221059799194336","18.95514678955078","18.95514678955078","18.95514678955078","23.76375961303711","23.76375961303711","23.76375961303711","23.157533645629883","23.157533645629883","23.157533645629883","24.587194442749023","24.587194442749023","24.587194442749023","23.601713180541992","23.601713180541992","23.601713180541992"
"4032000","21.44882583618164","21.44882583618164","21.44882583618164","21.991931915283203","21.991931915283203","21.991931915283203","24.163175582885742","24.163175582885742","24.163175582885742","24.59575843811035","24.59575843811035","24.59575843811035","23.522769927978516","23.522769927978516","23.522769927978516","23.36143684387207","23.36143684387207","23.36143684387207"
"4044800","23.47359848022461","23.47359848022461","23.47359848022461","21.629972457885742","21.629972457885742","21.629972457885742","19.520360946655273","19.520360946655273","19.520360946655273","24.146635055541992","24.146635055541992","24.146635055541992","23.460153579711914","23.460153579711914","23.460153579711914","23.861427307128906","23.861427307128906","23.861427307128906"
"4057600","22.67648696899414","22.67648696899414","22.67648696899414","21.274940490722656","21.274940490722656","21.274940490722656","25.05146598815918","25.05146598815918","25.05146598815918","22.42733383178711","22.42733383178711","22.42733383178711","23.117034912109375","23.117034912109375","23.117034912109375","23.85755729675293","23.85755729675293","23.85755729675293"
"4070400","22.751220703125","22.751220703125","22.751220703125","24.556718826293945","24.556718826293945","24.556718826293945","23.321706771850586","23.321706771850586","23.321706771850586","24.440107345581055","24.440107345581055","24.440107345581055","23.78362464904785","23.78362464904785","23.78362464904785","23.485595703125","23.485595703125","23.485595703125"
"4083200","24.221567153930664","24.221567153930664","24.221567153930664","19.844913482666016","19.844913482666016","19.844913482666016","20.003217697143555","20.003217697143555","20.003217697143555","22.86090850830078","22.86090850830078","22.86090850830078","22.96438980102539","22.96438980102539","22.96438980102539","24.611703872680664","24.611703872680664","24.611703872680664"
"4096000","24.587886810302734","24.587886810302734","24.587886810302734","17.019145965576172","17.019145965576172","17.019145965576172","24.67947769165039","24.67947769165039","24.67947769165039","25.06484031677246","25.06484031677246","25.06484031677246","23.495092391967773","23.495092391967773","23.495092391967773","24.169675827026367","24.169675827026367","24.169675827026367"
"4108800","24.7318172454834","24.7318172454834","24.7318172454834","25.11305046081543","25.11305046081543","25.11305046081543","23.661781311035156","23.661781311035156","23.661781311035156","23.832666397094727","23.832666397094727","23.832666397094727","22.335474014282227","22.335474014282227","22.335474014282227","24.063621520996094","24.063621520996094","24.063621520996094"
"4121600","25.247657775878906","25.247657775878906","25.247657775878906","20.8122615814209","20.8122615814209","20.8122615814209","21.34209632873535","21.34209632873535","21.34209632873535","25.18963050842285","25.18963050842285","25.18963050842285","22.929424285888672","22.929424285888672","22.929424285888672","24.415016174316406","24.415016174316406","24.415016174316406"
"4134400","23.69066047668457","23.69066047668457","23.69066047668457","23.891159057617188","23.891159057617188","23.891159057617188","23.858957290649414","23.858957290649414","23.858957290649414","24.728801727294922","24.728801727294922","24.728801727294922","23.675079345703125","23.675079345703125","23.675079345703125","24.04214096069336","24.04214096069336","24.04214096069336"
"4147200","24.55069351196289","24.55069351196289","24.55069351196289","22.952035903930664","22.952035903930664","22.952035903930664","20.830154418945312","20.830154418945312","20.830154418945312","20.76490020751953","20.76490020751953","20.76490020751953","23.593141555786133","23.593141555786133","23.593141555786133","24.108489990234375","24.108489990234375","24.108489990234375"
"4160000","25.002622604370117","25.002622604370117","25.002622604370117","21.16818618774414","21.16818618774414","21.16818618774414","22.086647033691406","22.086647033691406","22.086647033691406","20.33847427368164","20.33847427368164","20.33847427368164","22.36063003540039","22.36063003540039","22.36063003540039","24.2103214263916","24.2103214263916","24.2103214263916"
"4172800","21.423179626464844","21.423179626464844","21.423179626464844","24.14667320251465","24.14667320251465","24.14667320251465","21.113794326782227","21.113794326782227","21.113794326782227","24.587509155273438","24.587509155273438","24.587509155273438","22.70046615600586","22.70046615600586","22.70046615600586","24.396854400634766","24.396854400634766","24.396854400634766"
"4185600","23.034650802612305","23.034650802612305","23.034650802612305","19.181711196899414","19.181711196899414","19.181711196899414","24.216169357299805","24.216169357299805","24.216169357299805","24.819583892822266","24.819583892822266","24.819583892822266","21.792396545410156","21.792396545410156","21.792396545410156","23.899890899658203","23.899890899658203","23.899890899658203"
"4198400","24.104045867919922","24.104045867919922","24.104045867919922","24.76063346862793","24.76063346862793","24.76063346862793","24.408254623413086","24.408254623413086","24.408254623413086","24.585886001586914","24.585886001586914","24.585886001586914","22.563396453857422","22.563396453857422","22.563396453857422","23.94076156616211","23.94076156616211","23.94076156616211"
"4211200","24.650209426879883","24.650209426879883","24.650209426879883","23.34720230102539","23.34720230102539","23.34720230102539","23.999231338500977","23.999231338500977","23.999231338500977","23.460338592529297","23.460338592529297","23.460338592529297","22.503982543945312","22.503982543945312","22.503982543945312","24.00374412536621","24.00374412536621","24.00374412536621"
"4224000","22.241804122924805","22.241804122924805","22.241804122924805","21.875816345214844","21.875816345214844","21.875816345214844","24.9930419921875","24.9930419921875","24.9930419921875","24.770063400268555","24.770063400268555","24.770063400268555","22.692398071289062","22.692398071289062","22.692398071289062","23.664031982421875","23.664031982421875","23.664031982421875"
"4236800","23.6167049407959","23.6167049407959","23.6167049407959","22.380050659179688","22.380050659179688","22.380050659179688","23.35736656188965","23.35736656188965","23.35736656188965","25.68085289001465","25.68085289001465","25.68085289001465","21.895597457885742","21.895597457885742","21.895597457885742","23.751283645629883","23.751283645629883","23.751283645629883"
"4249600","21.945438385009766","21.945438385009766","21.945438385009766","24.588754653930664","24.588754653930664","24.588754653930664","21.2504825592041","21.2504825592041","21.2504825592041","25.569473266601562","25.569473266601562","25.569473266601562","22.486074447631836","22.486074447631836","22.486074447631836","24.745216369628906","24.745216369628906","24.745216369628906"
"4262400","22.33026695251465","22.33026695251465","22.33026695251465","20.89606285095215","20.89606285095215","20.89606285095215","24.45685386657715","24.45685386657715","24.45685386657715","19.89499855041504","19.89499855041504","19.89499855041504","23.892303466796875","23.892303466796875","23.892303466796875","23.972061157226562","23.972061157226562","23.972061157226562"
"4275200","15.469483375549316","15.469483375549316","15.469483375549316","23.45318603515625","23.45318603515625","23.45318603515625","24.813844680786133","24.813844680786133","24.813844680786133","20.383874893188477","20.383874893188477","20.383874893188477","23.469831466674805","23.469831466674805","23.469831466674805","23.041677474975586","23.041677474975586","23.041677474975586"
"4288000","21.17083740234375","21.17083740234375","21.17083740234375","23.67749786376953","23.67749786376953","23.67749786376953","23.73198699951172","23.73198699951172","23.73198699951172","24.346302032470703","24.346302032470703","24.346302032470703","23.030315399169922","23.030315399169922","23.030315399169922","24.544841766357422","24.544841766357422","24.544841766357422"
"4300800","20.52273941040039","20.52273941040039","20.52273941040039","18.023847579956055","18.023847579956055","18.023847579956055","22.272804260253906","22.272804260253906","22.272804260253906","19.291156768798828","19.291156768798828","19.291156768798828","23.038103103637695","23.038103103637695","23.038103103637695","24.48823356628418","24.48823356628418","24.48823356628418"
